
PRCD_RECH_POM_ID_HAB_020 : 2981 row(s);
Action;Start;End;Duration;
Connection;14:36:56.316;14:36:59.497; 3181 ms;
Statment;14:36:59.497;14:36:59.551;   54 ms;
Execution;14:36:59.551;14:37:01.736; 2185 ms;
Total;14:36:56.316;14:37:01.736; 5420 ms;

PRCD_RECH_POM_ID_HAB_020;
N°;Name;Type;Size;Class;
1;ID_POM_STM;BIGINT;20;java.lang.Long;
2;CD_TYPE_IDNT;CHAR;10;java.lang.String;
3;ID_POM_SYST;VARCHAR;32;java.lang.String;
4;LB_POM_SI;VARCHAR;256;java.lang.String;
5;MIN_DATE;DATE;10;java.sql.Date;
6;MAX_DATE;DATE;10;java.sql.Date;
7;FL_CM;BYTEINT;4;java.lang.Integer;
8;FL_HORS_PRTF;INTEGER;11;java.lang.Integer;

PRCD_RECH_POM_ID_HAB_020 : 2972 row(s);
ID_POM_STM;CD_TYPE_IDNT;ID_POM_SYST;LB_POM_SI;MIN_DATE;MAX_DATE;FL_CM;FL_HORS_PRTF;
1445607;PRM                 ;30000121208272;null;2007-10-01;9999-12-31;1;null;
1445607;PDC                 ;01213015;null;2010-05-28;2012-05-24;1;null;
1445369;PDC                 ;01212299;null;2008-04-10;2012-03-07;1;null;
1445369;PRM                 ;30000121229965;null;2008-04-10;9999-12-31;1;null;
1445369;IDC                 ;01212299;null;2008-04-10;9999-12-31;1;null;
1445230;PRM                 ;30000121240123;null;2008-07-01;9999-12-31;1;null;
1445230;PDC                 ;01212401;null;2008-07-01;2012-03-11;1;null;
1445230;IDC                 ;01212401;null;2008-07-01;9999-12-31;1;null;
1445034;PRM                 ;30000121255731;null;2009-01-01;9999-12-31;1;null;
1445034;PDC                 ;01212557;null;2009-01-01;2012-04-27;1;null;
1445034;IDC                 ;01212557;null;2009-01-01;9999-12-31;1;null;
1444378;PDC                 ;01213199;null;2010-10-20;2012-07-26;1;null;
1444378;IDC                 ;01240814;null;2010-08-18;9999-12-31;1;null;
1444378;PRM                 ;30000124081403;null;2010-08-18;9999-12-31;1;null;
1444234;PRM                 ;30000130004099;null;2004-02-12;9999-12-31;1;null;
1444234;PDC                 ;01300040;null;2004-02-12;2012-03-07;1;null;
1444234;IDC                 ;01300040;null;2004-02-12;9999-12-31;1;null;
1444122;IDC                 ;01300695;null;2004-02-24;9999-12-31;1;null;
1444122;PRM                 ;30000130069544;null;2004-02-24;9999-12-31;1;null;
1444122;PDC                 ;01300695;null;2004-02-24;2013-01-01;1;null;
1444077;PDC                 ;01300811;null;2004-03-01;2013-03-01;1;null;
1444077;PRM                 ;30000130081152;null;1986-04-01;9999-12-31;1;null;
1444077;IDC                 ;01300811;null;1986-04-01;9999-12-31;1;null;
1444050;PRM                 ;30000130084955;null;2004-01-26;9999-12-31;1;null;
1444050;PDC                 ;01300849;null;2004-01-26;2013-03-13;1;null;
1444050;IDC                 ;01300849;null;2004-01-26;9999-12-31;1;null;
1443064;PDC                 ;01302488;null;2004-02-23;2012-05-07;1;null;
1443064;IDC                 ;01302488;null;2004-02-23;9999-12-31;1;null;
1443064;PRM                 ;30000130248869;null;2004-02-23;9999-12-31;1;null;
1442842;IDC                 ;01302924;null;2004-02-23;9999-12-31;1;null;
1442842;PRM                 ;30000130292413;null;2004-02-23;9999-12-31;1;null;
1442842;PDC                 ;01302924;null;2004-02-23;2012-05-11;1;null;
1442601;PDC                 ;01303490;null;2004-02-23;2012-05-11;1;null;
1442601;IDC                 ;01303490;null;2004-02-23;9999-12-31;1;null;
1442601;PRM                 ;30000130349001;null;2004-02-23;9999-12-31;1;null;
1441526;PDC                 ;01306030;null;2004-02-23;2012-03-11;1;null;
1441526;IDC                 ;01306030;null;2004-02-23;9999-12-31;1;null;
1441526;PRM                 ;30000130603044;null;2004-02-23;9999-12-31;1;null;
1440603;PDC                 ;01308004;null;2004-03-01;2013-04-01;1;null;
1440603;PRM                 ;30000130800472;null;1997-07-30;9999-12-31;1;null;
1440603;IDC                 ;01308004;null;1997-07-30;9999-12-31;1;null;
1440146;IDC                 ;01308885;null;2004-02-23;9999-12-31;1;null;
1440146;PRM                 ;30000130888525;null;2004-02-23;9999-12-31;1;null;
1440146;PDC                 ;01308885;null;2004-02-23;2012-05-26;1;null;
1440087;PDC                 ;01308986;null;2004-02-23;2012-03-07;1;null;
1440087;IDC                 ;01308986;null;2004-02-23;9999-12-31;1;null;
1440087;PRM                 ;30000130898640;null;2004-02-23;9999-12-31;1;null;
1439992;IDC                 ;01309170;null;2004-02-23;9999-12-31;1;null;
1439992;PRM                 ;30000130917012;null;2004-02-23;9999-12-31;1;null;
1439992;PDC                 ;01309170;null;2004-02-23;2012-05-11;1;null;
1439955;PRM                 ;30000130929377;null;2004-02-23;9999-12-31;1;null;
1439955;PDC                 ;01309293;null;2004-02-23;2012-07-08;1;null;
1439955;IDC                 ;01309293;null;2004-02-23;9999-12-31;1;null;
1439850;PRM                 ;30000130957821;null;2004-02-23;9999-12-31;1;null;
1439850;PDC                 ;01309578;null;2004-02-23;2012-04-07;1;null;
1439850;IDC                 ;01309578;null;2004-02-23;9999-12-31;1;null;
1439814;PDC                 ;01309630;null;2004-02-23;2012-04-12;1;null;
1439814;IDC                 ;01309630;null;2004-02-23;9999-12-31;1;null;
1439814;PRM                 ;30000130963020;null;2004-02-23;9999-12-31;1;null;
1439747;IDC                 ;01309756;null;2004-11-01;9999-12-31;1;null;
1439747;PRM                 ;30000130975689;null;2004-11-01;9999-12-31;1;null;
1439747;PADT-C              ;0000017890;null;2004-11-01;2011-04-28;1;null;
1439132;PRM                 ;30000131113895;null;2004-02-23;9999-12-31;1;null;
1439132;PDC                 ;01311138;null;2004-02-23;2012-03-11;1;null;
1439132;IDC                 ;01311138;null;2004-02-23;9999-12-31;1;null;
1438785;PRM                 ;30000131191186;null;2004-02-23;9999-12-31;1;null;
1438785;PDC                 ;01311911;null;2004-02-23;2012-07-20;1;null;
1438785;IDC                 ;01311911;null;2004-02-23;9999-12-31;1;null;
1438546;PDC                 ;01312453;null;2004-02-27;2012-05-07;1;null;
1438546;PRM                 ;30000131245307;null;2004-02-27;9999-12-31;1;null;
1438546;IDC                 ;01312453;null;2004-02-27;9999-12-31;1;null;
1437914;PDC                 ;01313317;null;2005-08-12;2012-04-11;1;null;
1437914;PRM                 ;30000131331704;null;2005-08-12;9999-12-31;1;null;
1437914;IDC                 ;01313317;null;2005-08-12;9999-12-31;1;null;
1437869;PRM                 ;30000131336300;null;2005-08-12;9999-12-31;1;null;
1437869;PDC                 ;01313363;null;2005-08-12;2012-04-11;1;null;
1437869;IDC                 ;01313363;null;2005-08-12;9999-12-31;1;null;
1437797;PADT-C              ;0000034039;null;2006-08-01;2011-05-01;1;null;
1437797;PRM                 ;30000131343396;null;2006-08-01;9999-12-31;1;null;
1437797;IDC                 ;01313433;null;2006-08-01;9999-12-31;1;null;
1437128;PDC                 ;01314110;null;2007-05-03;2012-05-26;1;null;
1437128;IDC                 ;01314110;null;2007-05-03;9999-12-31;1;null;
1437128;PRM                 ;30000131411029;null;2007-05-03;9999-12-31;1;null;
1437064;PDC                 ;01314175;null;2007-07-18;2012-05-26;1;null;
1437064;IDC                 ;01314175;null;2007-07-18;9999-12-31;1;null;
1437064;PRM                 ;30000131417524;null;2007-07-18;9999-12-31;1;null;
1436241;PRM                 ;30000131480307;null;2009-10-27;9999-12-31;1;null;
1436241;IDC                 ;01314803;null;2009-10-27;9999-12-31;1;null;
1436241;PDC                 ;01316021;null;2012-01-20;2012-06-05;1;null;
1435280;PDC                 ;01400016;null;2005-04-14;2013-03-01;1;null;
1435280;IDC                 ;01400016;null;2005-04-14;9999-12-31;1;null;
1435280;PRM                 ;30000140001639;null;2005-04-14;9999-12-31;1;null;
1434961;IDC                 ;01400516;null;2004-02-25;9999-12-31;1;null;
1434961;PRM                 ;30000140051687;null;2004-02-25;9999-12-31;1;null;
1434961;PDC                 ;01400516;null;2004-02-25;2012-06-07;1;null;
1434436;PRM                 ;30000140152818;null;1958-05-01;9999-12-31;1;null;
1434436;PDC                 ;01401528;null;2004-03-01;2013-03-01;1;null;
1434436;IDC                 ;01401528;null;1958-05-01;9999-12-31;1;null;
1433877;PRM                 ;30000140250470;null;2004-02-23;9999-12-31;1;null;
1433877;PDC                 ;01402504;null;2004-02-23;2012-07-26;1;null;
1433877;IDC                 ;01402504;null;2004-02-23;9999-12-31;1;null;
1433819;PRM                 ;30000140258441;null;2004-02-23;9999-12-31;1;null;
1433819;PDC                 ;01402584;null;2004-02-23;2012-05-26;1;null;
1433819;IDC                 ;01402584;null;2004-02-23;9999-12-31;1;null;
1433492;PDC                 ;01403069;null;2004-02-11;2012-05-07;1;null;
1433492;IDC                 ;01403069;null;2004-02-11;9999-12-31;1;null;
1433492;PRM                 ;30000140306931;null;2004-02-11;9999-12-31;1;null;
1433286;PRM                 ;30000140339441;null;2004-12-01;9999-12-31;1;null;
1433286;IDC                 ;01403394;null;2004-12-01;9999-12-31;1;null;
1433286;PADT-C              ;0000012910;null;2004-12-01;2011-04-28;1;null;
1432556;PDC                 ;01404566;null;2004-03-01;2013-01-01;1;null;
1432556;PRM                 ;30000140456669;null;2004-03-01;9999-12-31;1;null;
1432556;IDC                 ;01404566;null;2004-03-01;9999-12-31;1;null;
1432233;PRM                 ;30000140503260;null;2004-02-23;9999-12-31;1;null;
1432233;PDC                 ;01405032;null;2004-02-23;2012-05-26;1;null;
1432233;IDC                 ;01405032;null;2004-02-23;9999-12-31;1;null;
1431399;PDC                 ;01406743;null;2004-02-23;2012-07-26;1;null;
1431399;PRM                 ;30000140674354;null;2004-02-23;9999-12-31;1;null;
1431399;IDC                 ;01406743;null;2004-02-23;9999-12-31;1;null;
1431118;PRM                 ;30000140734650;null;1998-12-07;9999-12-31;1;null;
1431118;IDC                 ;01407346;null;1998-12-07;9999-12-31;1;null;
1431118;PDC                 ;01407346;null;2004-03-01;2013-01-01;1;null;
1430981;PRM                 ;30000140766810;null;2004-02-23;9999-12-31;1;null;
1430981;PDC                 ;01407668;null;2004-02-23;2012-05-26;1;null;
1430981;IDC                 ;01407668;null;2004-02-23;9999-12-31;1;null;
1430949;PRM                 ;30000140772567;null;2004-02-23;9999-12-31;1;null;
1430949;PDC                 ;01407725;null;2004-02-23;2013-06-11;1;null;
1430949;IDC                 ;01407725;null;2004-02-23;9999-12-31;1;null;
1430696;PDC                 ;01408260;null;2004-03-01;2012-12-01;1;null;
1430696;IDC                 ;01408260;null;2000-05-01;9999-12-31;1;null;
1430696;PRM                 ;30000140826015;null;2000-05-01;9999-12-31;1;null;
1430260;IDC                 ;01409138;null;2004-02-23;9999-12-31;1;null;
1430260;PRM                 ;30000140913862;null;2004-02-23;9999-12-31;1;null;
1430260;PDC                 ;01409138;null;2004-02-23;2012-05-07;1;null;
1429844;PRM                 ;30000141000204;null;2003-02-28;9999-12-31;1;null;
1429844;PDC                 ;01410002;null;2004-03-01;2012-12-01;1;null;
1429844;IDC                 ;01410002;null;2003-02-28;9999-12-31;1;null;
1429827;PADT-C              ;0000013524;null;2005-01-01;2011-05-01;1;null;
1429827;IDC                 ;01410025;null;2005-01-01;9999-12-31;1;null;
1429827;PRM                 ;30000141002545;null;2005-01-01;9999-12-31;1;null;
1429749;PDC                 ;01410201;null;2004-02-23;2012-03-07;1;null;
1429749;IDC                 ;01410201;null;2004-02-23;9999-12-31;1;null;
1429749;PRM                 ;30000141020189;null;2004-02-23;9999-12-31;1;null;
1429710;PRM                 ;30000141025153;null;2008-01-01;9999-12-31;1;null;
1429710;IDC                 ;01410251;null;2008-01-01;9999-12-31;1;null;
1429710;PADT-C              ;0000035852;null;2008-01-01;2009-02-10;1;null;
1429678;PRM                 ;30000141033589;null;2003-11-01;9999-12-31;1;null;
1429678;PDC                 ;01410335;null;2004-03-01;2013-03-01;1;null;
1429678;IDC                 ;01410335;null;2003-11-01;9999-12-31;1;null;
1428906;PRM                 ;30000141146962;null;2005-11-25;9999-12-31;1;null;
1428906;PDC                 ;01411469;null;2005-11-25;2012-05-11;1;null;
1428906;IDC                 ;01411469;null;2005-11-25;9999-12-31;1;null;
1428880;PRM                 ;30000141149116;null;2005-12-16;9999-12-31;1;null;
1428880;PDC                 ;01411491;null;2005-12-16;2012-03-11;1;null;
1428880;IDC                 ;01411491;null;2005-12-16;9999-12-31;1;null;
1428625;IDC                 ;01411775;null;2006-07-07;9999-12-31;1;null;
1428625;PRM                 ;30000141177569;null;2006-07-07;9999-12-31;1;null;
1428625;PDC                 ;01411775;null;2006-07-07;2012-03-11;1;null;
1428380;PRM                 ;30000141204805;null;2007-05-11;9999-12-31;1;null;
1428380;PDC                 ;01412048;null;2007-05-11;2013-01-01;1;null;
1428380;IDC                 ;01412048;null;2007-05-11;9999-12-31;1;null;
1428355;PDC                 ;01412071;null;2007-04-18;2012-05-26;1;null;
1428355;IDC                 ;01412071;null;2007-04-18;9999-12-31;1;null;
1428355;PRM                 ;30000141207170;null;2007-04-18;9999-12-31;1;null;
1427250;IDC                 ;01440041;null;2005-07-05;9999-12-31;1;null;
1427250;PADT-C              ;0000029289;null;2005-07-05;2011-05-01;1;null;
1427250;PRM                 ;30000144004150;null;2005-07-05;9999-12-31;1;null;
1427173;PDC                 ;01412991;null;2009-07-23;2012-03-11;1;null;
1427173;PRM                 ;30000144061071;null;2009-06-29;9999-12-31;1;null;
1427173;IDC                 ;01440610;null;2009-06-29;9999-12-31;1;null;
1426820;PDC                 ;01413625;null;2011-02-22;2013-02-01;1;null;
1426820;PRM                 ;30000144082327;null;2010-09-28;9999-12-31;1;null;
1426820;IDC                 ;01440823;null;2010-09-28;9999-12-31;1;null;
1425791;PDC                 ;01501711;null;2004-02-27;2012-07-23;1;null;
1425791;IDC                 ;01501711;null;2004-02-27;9999-12-31;1;null;
1425791;PRM                 ;30000150171176;null;2004-02-27;9999-12-31;1;null;
1425785;PRM                 ;30000150171839;null;2004-02-25;9999-12-31;1;null;
1425785;PDC                 ;01501718;null;2004-02-25;2012-04-25;1;null;
1425785;IDC                 ;01501718;null;2004-02-25;9999-12-31;1;null;
1425777;PDC                 ;01501728;null;2004-03-01;2013-01-01;1;null;
1425777;IDC                 ;01501728;null;1968-06-01;9999-12-31;1;null;
1425777;PRM                 ;30000150172841;null;1968-06-01;9999-12-31;1;null;
1425776;IDC                 ;01501732;null;2004-11-01;9999-12-31;1;null;
1425776;PRM                 ;30000150173203;null;2004-11-01;9999-12-31;1;null;
1425776;PADT-C              ;0000010280;null;2004-11-01;2011-03-30;1;null;
1425733;PDC                 ;01501823;null;2004-02-10;2012-03-12;1;null;
1425733;PRM                 ;30000150182306;null;2004-02-10;9999-12-31;1;null;
1425733;IDC                 ;01501823;null;2004-02-10;9999-12-31;1;null;
1425347;PRM                 ;30000150241373;null;2004-02-10;9999-12-31;1;null;
1425347;PDC                 ;01502413;null;2004-02-10;2012-05-11;1;null;
1425347;IDC                 ;01502413;null;2004-02-10;9999-12-31;1;null;
1425094;PDC                 ;01502881;null;2004-02-16;2012-12-21;1;null;
1425094;PRM                 ;30000150288153;null;2004-02-16;9999-12-31;1;null;
1425094;IDC                 ;01502881;null;2004-02-16;9999-12-31;1;null;
1424779;PRM                 ;30000150336420;null;2004-02-13;9999-12-31;1;null;
1424779;PDC                 ;01503364;null;2004-02-13;2012-03-11;1;null;
1424779;IDC                 ;01503364;null;2004-02-13;9999-12-31;1;null;
1424467;PDC                 ;01503826;null;2004-02-13;2012-05-02;1;null;
1424467;IDC                 ;01503826;null;2004-02-13;9999-12-31;1;null;
1424467;PRM                 ;30000150382650;null;2004-02-13;9999-12-31;1;null;
1423792;IDC                 ;01504830;null;2004-02-10;9999-12-31;1;null;
1423792;PRM                 ;30000150483017;null;2004-02-10;9999-12-31;1;null;
1423792;PDC                 ;01504830;null;2004-02-10;2012-03-11;1;null;
1423379;PDC                 ;01505478;null;2004-02-13;2012-06-15;1;null;
1423379;PRM                 ;30000150547802;null;2004-02-13;9999-12-31;1;null;
1423379;IDC                 ;01505478;null;2004-02-13;9999-12-31;1;null;
1423341;PRM                 ;30000150552649;null;1997-06-01;9999-12-31;1;null;
1423341;PDC                 ;01505526;null;2004-03-01;2013-04-01;1;null;
1423341;IDC                 ;01505526;null;1997-06-01;9999-12-31;1;null;
1422997;PRM                 ;30000150597290;null;2004-02-21;9999-12-31;1;null;
1422997;PDC                 ;01505972;null;2004-02-21;2012-06-26;1;null;
1422997;IDC                 ;01505972;null;2004-02-21;9999-12-31;1;null;
1422858;IDC                 ;01506234;null;2004-02-13;9999-12-31;1;null;
1422858;PRM                 ;30000150623411;null;2004-02-13;9999-12-31;1;null;
1422858;PDC                 ;01506234;null;2004-02-13;2012-05-11;1;null;
1422394;IDC                 ;01506940;null;2004-02-13;9999-12-31;1;null;
1422394;PRM                 ;30000150694052;null;2004-02-13;9999-12-31;1;null;
1422394;PDC                 ;01506940;null;2004-02-13;2012-03-07;1;null;
1422340;PRM                 ;30000150701505;null;2004-02-20;9999-12-31;1;null;
1422340;PDC                 ;01507015;null;2004-02-20;2012-03-11;1;null;
1422340;IDC                 ;01507015;null;2004-02-20;9999-12-31;1;null;
1422209;IDC                 ;01507177;null;2004-02-13;9999-12-31;1;null;
1422209;PRM                 ;30000150717789;null;2004-02-13;9999-12-31;1;null;
1422209;PDC                 ;01507177;null;2004-02-13;2012-03-08;1;null;
1422014;PADT-C              ;0000015028;null;2005-01-01;2011-04-28;1;null;
1422014;PRM                 ;30000150759301;null;2005-01-01;9999-12-31;1;null;
1422014;IDC                 ;01507593;null;2005-01-01;9999-12-31;1;null;
1421661;PRM                 ;30000150816455;null;2004-02-25;9999-12-31;1;null;
1421661;PDC                 ;01508164;null;2004-02-25;2012-05-30;1;null;
1421661;IDC                 ;01508164;null;2004-02-25;9999-12-31;1;null;
1420849;PRM                 ;30000150914668;null;2009-10-25;9999-12-31;1;null;
1420849;IDC                 ;01509146;null;2009-10-25;9999-12-31;1;null;
1420773;IDC                 ;01509225;null;2005-09-13;9999-12-31;1;null;
1420773;PRM                 ;30000150922544;null;2005-09-13;9999-12-31;1;null;
1420773;PDC                 ;01509225;null;2005-09-13;2012-04-26;1;null;
1420633;PDC                 ;01509389;null;2006-01-05;2012-04-07;1;null;
1420633;IDC                 ;01509389;null;2006-01-05;9999-12-31;1;null;
1420633;PRM                 ;30000150938941;null;2006-01-05;9999-12-31;1;null;
1420582;PDC                 ;01509432;null;2006-03-16;2012-03-12;1;null;
1420582;IDC                 ;01509432;null;2006-03-16;9999-12-31;1;null;
1420582;PRM                 ;30000150943249;null;2006-03-16;9999-12-31;1;null;
1420514;PRM                 ;30000150951349;null;2006-06-27;9999-12-31;1;null;
1420514;PDC                 ;01509513;null;2006-07-06;2013-01-01;1;null;
1420514;IDC                 ;01509513;null;2006-06-27;9999-12-31;1;null;
1420436;PDC                 ;01509601;null;2006-07-21;2012-04-25;1;null;
1420436;PRM                 ;30000150960126;null;2006-07-21;9999-12-31;1;null;
1420436;IDC                 ;01509601;null;2006-07-21;9999-12-31;1;null;
1420150;IDC                 ;01509896;null;2007-05-18;9999-12-31;1;null;
1420150;PRM                 ;30000150989677;null;2007-05-18;9999-12-31;1;null;
1420150;PDC                 ;01509896;null;2007-05-18;2012-03-09;1;null;
1419648;IDC                 ;01510322;null;2008-07-03;9999-12-31;1;null;
1419648;PDC                 ;01510322;null;2008-07-03;2008-12-05;1;null;
1419648;PRM                 ;30000151032257;null;2008-07-03;9999-12-31;1;null;
1419484;PRM                 ;30000151043824;null;2008-11-17;9999-12-31;1;null;
1419484;PDC                 ;01510438;null;2008-11-17;2012-03-07;1;null;
1419484;IDC                 ;01510438;null;2008-11-17;9999-12-31;1;null;
1419411;PRM                 ;30000151050035;null;2009-01-15;9999-12-31;1;null;
1419411;PDC                 ;01510500;null;2009-01-15;2013-02-01;1;null;
1419411;IDC                 ;01510500;null;2009-01-15;9999-12-31;1;null;
1419329;PDC                 ;01510569;null;2009-03-31;2011-05-06;1;null;
1419329;IDC                 ;01510569;null;2009-03-31;9999-12-31;1;null;
1419329;PRM                 ;30000151056978;null;2009-03-31;9999-12-31;1;null;
1419180;PADT-C              ;0000011807;null;2004-10-29;2011-04-21;1;null;
1419180;PRM                 ;30000154000349;null;2004-10-29;9999-12-31;1;null;
1419180;IDC                 ;01540003;null;2004-10-29;9999-12-31;1;null;
1419119;PRM                 ;30000154054541;null;2009-06-29;9999-12-31;1;null;
1419119;IDC                 ;01540545;null;2009-06-29;9999-12-31;1;null;
1419119;PDC                 ;01510649;null;2009-07-31;2012-07-23;1;null;
1419009;PRM                 ;30000154062753;null;2009-09-18;9999-12-31;1;null;
1419009;PDC                 ;01510843;null;2010-02-19;2012-12-01;1;null;
1419009;IDC                 ;01540627;null;2009-09-18;9999-12-31;1;null;
1418644;PDC                 ;01600272;null;2004-01-20;2012-04-25;1;null;
1418644;PRM                 ;30000160027298;null;2004-01-20;9999-12-31;1;null;
1418644;IDC                 ;01600272;null;2004-01-20;9999-12-31;1;null;
1418636;PDC                 ;01600301;null;2004-02-23;2013-01-17;1;null;
1418636;IDC                 ;01600301;null;2004-02-23;9999-12-31;1;null;
1418636;PRM                 ;30000160030120;null;2004-02-23;9999-12-31;1;null;
1418385;PDC                 ;01600713;null;2004-01-16;2012-03-14;1;null;
1418385;IDC                 ;01600713;null;2004-01-16;9999-12-31;1;null;
1418385;PRM                 ;30000160071391;null;2004-01-16;9999-12-31;1;null;
1417717;PDC                 ;01601705;null;2004-02-23;2012-06-11;1;null;
1417717;IDC                 ;01601705;null;2004-02-23;9999-12-31;1;null;
1417717;PRM                 ;30000160170507;null;2004-02-23;9999-12-31;1;null;
